0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.923491212325297,-1.2775350737432294,1.1102464191526895,-0.7382992162628501,0.38765805871350123,0.22599198005052681,0.5718729539290572,-0.19675628996300326,-2.0298357439435692,-0.8344869148567962,1.7818515648918758,0.2980140869150606,0.2907283111295512,2.405561033130104,-0.012780710226310221,-2.0084089477979856,1.2364734365112449,2.3038351826751224,0.5575021440557506,0.8942591260555817
2.939474876453357,1.9502205409220716,0.4427839718114299,0.2726435451642858,1.2356549652696396,-0.6932007878802602,-0.11528061944195117,-0.18712340266755112,1.1854548675149097,1.6329653473656192,-0.4652624003335951,0.05747064224263074,0.39086334332219574,-0.3877649671756784,0.9590093985391288,0.541693736677875,-0.41404999377855434,1.678516166964653,-0.035216744146731094,-1.293671551303684
1.3404371927865169,-0.637218373998576,-0.45785342505654225,-0.11930908759590281,-1.1839746815975076,1.1225979929485537,-0.5374513529482319,2.308777482729339,-0.7086003469302417,0.9225328129288428,0.14841922446153843,-0.6891203791917015,0.3004995418687417,1.0315717274019591,-1.5077670333451143,-0.7385351737506376,-1.5776903356729504,1.3029647647829652,0.6648953723450245,-0.8568800305458748
0.46619267222784466,-0.5333350584536807,1.054754683164366,0.9448936814288438,-0.12229166938629046,-1.2768991609534794,1.6273155091900113,-0.6108205308042591,0.6638185872459664,1.1043808800199042,0.5934725845765325,0.7437547348559703,-0.6365365023548869,0.06667187781473222,0.35944946033080694,2.057717036877314,0.07458189379901996,1.3131761571488525,-0.8518151679868157,-0.13283852199531632
-0.1650252008780572,-0.9905926878292075,1.7098260586663732,-0.553652262189094,-0.45334013418343544,-1.0532432363308744,0.5696580137255786,0.268186246027909,-0.09534911742314775,0.5314537928772671,0.03627103973578853,0.7731218785079381,0.20687823623403573,-0.9930662236871375,0.6692405866884342,-0.4395362395149535,0.8123599848847063,0.08897541841166316,0.7872479847156449,0.9489414937952876
2.26769772000936,1.4081529190444102,-3.240238973234877,-0.905097765979225,-1.1578995010776258,-0.3789692207236744,-0.25385279842478126,-0.4275037212957619,2.106486144199485,0.05892579974414419,-0.6209991536553083,-0.4565378206908994,-0.5271746882278292,0.6391085611627685,-0.7921174368525095,1.1945974862222375,-3.0759816138131577,-0.4750216655895549,0.4117099708607238,0.8636273007362205
-0.31606580075866364,-1.4130096764250866,-0.6703415515683528,0.530481440561304,-0.1112135232575355,0.560232480213881,0.4340999861002903,2.3105975558483136,1.2308335045180918,0.07640707537796634,0.27225384789474594,-0.7925963696806146,0.41842825943505524,-0.9962515352661059,-0.260062770324722,-0.2418747976565065,-1.3588903804904153,-1.57735475013161,-0.7161204543049667,-0.42910439309182397
0.8104467148216574,-0.6340445986686005,-1.0379532824693862,-0.5057863885608427,-0.06385245554698576,1.5570591150484459,-0.6315461953484139,-0.10879123856617567,2.3206902432888286,0.020716107080247848,-1.770333824790095,1.1002605776226195,-0.0503584555611406,0.586490381050504,1.2141626290868526,0.5828440404149062,-0.5990448311087767,-0.1985693712040874,-0.05597773453736887,-0.39007030460273356
1.8282970471241,1.3981309664620098,-0.245663417959717,1.0355448658023414,1.9726915240435856,2.0239312323686027,-0.3263838496606353,-0.583466827519707,1.1624712801697528,1.7050414767910318,0.5397776651892083,1.1098993086209672,-1.3371597485705784,0.46929322863449,-0.767462714553379,-0.32889209416566884,-0.5762770194197534,1.047918202081132,0.6861081068488524,-0.06852461670677051
-0.060771171243728134,0.7831293414886078,0.43745614920153353,1.7920694965995632,-0.05878184629198269,-1.7053584561998762,0.49588377543381346,-0.8370016391323725,0.38198165058031075,1.3378917041181608,-1.6690442263657832,0.7931061551301553,0.06687353868545924,-0.012181687278099623,0.10445575483626078,0.6521716793134912,1.5197877807205806,-0.9007391050780136,-2.769356307975578,-1.3616638325635384
0.8213227894122798,-0.9634800585395698,0.08569999641964225,0.8140089547471128,1.0064486535397819,0.5993455234112632,-0.10942942971778791,-1.1006391748892068,1.8457016176568555,1.2750734511957384,1.6196961691034624,-0.5041535644502666,-0.8001891433223697,-0.1703424436330067,-0.5540990717357925,0.07997132492860926,1.22171007825532,-0.08464441355073543,-0.920277200578247,2.49984326897771
2.178003218646388,-0.4993736316832789,1.6869084407311659,1.8012930976024748,-0.04393820961792411,1.717464784321486,0.41877811544914045,-1.1227721832942976,-1.4017638829192778,0.7619674269220782,0.33365788990705986,-0.6155121596681163,0.2005381079922109,0.27481599100964976,1.2520237645607222,-0.9624997647113775,0.6206403734456731,0.013468206948323125,0.24082633423890523,-0.800229707941478
0.7005476216326144,1.6094777908185443,-1.1670532743757167,0.9339744046912426,0.8268831233605005,-0.29190703608606877,0.7100887617315473,-1.7062874433028798,0.5082355518225958,1.383407343127964,0.687977429265136,-0.10266799652636677,0.7072245765695383,-0.11578358607847072,1.5163963262382176,1.8896193067097977,0.19442126753027325,0.11829498007731931,0.06095392852007046,2.0818363750049467
